cp6 analysis: pop
Files scanned: 242

===========================================================================
FILE PATH                                                         | COUNT
---------------------------------------------------------------------------
.../work/brianpm/cesm_release/components/pop/source/state_mod.F90 | 245
...lease/components/pop/externals/MARBL/src/marbl_co2calc_mod.F90 | 199
...k/brianpm/cesm_release/components/pop/source/sw_absorption.F90 | 198
...de/work/brianpm/cesm_release/components/pop/source/co2calc.F90 | 195
...ork/brianpm/cesm_release/components/pop/source/geoheatflux.F90 | 172
.../work/brianpm/cesm_release/components/pop/source/overflows.F90 | 131
...e/work/brianpm/cesm_release/components/pop/source/vmix_kpp.F90 | 121
...ease/components/pop/externals/MARBL/src/marbl_settings_mod.F90 | 117
...ork/brianpm/cesm_release/components/pop/source/forcing_shf.F90 | 101
...de/work/brianpm/cesm_release/components/pop/source/initial.F90 | 101
...m_release/components/pop/externals/MARBL/src/marbl_pft_mod.F90 | 76
...elease/components/pop/externals/CVMix/src/shared/cvmix_kpp.F90 | 70
...de/work/brianpm/cesm_release/components/pop/source/hmix_gm.F90 | 69
...rk/brianpm/cesm_release/components/pop/source/tidal_mixing.F90 | 69
...brianpm/cesm_release/components/pop/source/estuary_vsf_mod.F90 | 64
...onents/pop/externals/MARBL/src/marbl_interior_tendency_mod.F90 | 59
...k/brianpm/cesm_release/components/pop/source/hmix_gm_aniso.F90 | 58
.../work/brianpm/cesm_release/components/pop/source/constants.F90 | 48
/glade/work/brianpm/cesm_release/components/pop/source/grid.F90   | 48
...s/pop/externals/MARBL/src/marbl_ciso_interior_tendency_mod.F90 | 47
...brianpm/cesm_release/components/pop/source/time_management.F90 | 45
...rianpm/cesm_release/components/pop/source/POP_ConstantsMod.F90 | 43
...e/components/pop/externals/CVMix/src/drivers/cvmix_kpp_drv.F90 | 41
...anpm/cesm_release/components/pop/source/budget_diagnostics.F90 | 41
...de/work/brianpm/cesm_release/components/pop/source/cfc_mod.F90 | 36
...sm_release/components/pop/externals/MARBL/src/marbl_oxygen.F90 | 33
.../work/brianpm/cesm_release/components/pop/source/cfc11_mod.F90 | 33
...anpm/cesm_release/components/pop/source/ecosys_forcing_mod.F90 | 33
...rk/brianpm/cesm_release/components/pop/source/forcing_sfwf.F90 | 32
...m/cesm_release/components/pop/externals/CVMix/src/cvmix_io.F90 | 30
...e/work/brianpm/cesm_release/components/pop/source/drifters.F90 | 28
...nents/pop/externals/MARBL/tests/driver_src/marbl_utils_drv.F90 | 26
...ork/brianpm/cesm_release/components/pop/source/diagnostics.F90 | 22
...omponents/pop/externals/MARBL/src/marbl_schmidt_number_mod.F90 | 21
...anpm/cesm_release/components/pop/source/abio_dic_dic14_mod.F90 | 21
...de/work/brianpm/cesm_release/components/pop/source/sf6_mod.F90 | 21
...e/work/brianpm/cesm_release/components/pop/mpi/POP_HaloMod.F90 | 20
...ase/components/pop/externals/MARBL/src/marbl_constants_mod.F90 | 19
...lease/components/pop/externals/MARBL/src/marbl_temperature.F90 | 19
/glade/work/brianpm/cesm_release/components/pop/source/tavg.F90   | 19
...ork/brianpm/cesm_release/components/pop/serial/POP_HaloMod.F90 | 18
...esm_release/components/pop/drivers/nuopc/ocn_import_export.F90 | 17
...work/brianpm/cesm_release/components/pop/source/hmix_aniso.F90 | 17
/glade/work/brianpm/cesm_release/components/pop/source/mcog.F90   | 17
.../brianpm/cesm_release/components/pop/source/POP_SolversMod.F90 | 17
.../cesm_release/components/pop/drivers/mct/ocn_import_export.F90 | 16
...ponents/pop/externals/MARBL/src/marbl_nhx_surface_emis_mod.F90 | 16
.../cesm_release/components/pop/source/forcing_timeseries_mod.F90 | 14
...rianpm/cesm_release/components/pop/test/unit/reduction/POP.F90 | 14
...ease/components/pop/externals/CVMix/src/shared/cvmix_ddiff.F90 | 13
...k/brianpm/cesm_release/components/pop/source/forcing_tools.F90 | 13
.../work/brianpm/cesm_release/components/pop/source/hmix_del2.F90 | 12
.../work/brianpm/cesm_release/components/pop/source/hmix_del4.F90 | 12
...work/brianpm/cesm_release/components/pop/source/ms_balance.F90 | 12
...m/cesm_release/components/pop/drivers/nuopc/ocn_comp_nuopc.F90 | 11
...onents/pop/externals/CVMix/src/drivers/cvmix_tidal_Simmons.F90 | 11
...ease/components/pop/externals/CVMix/src/shared/cvmix_tidal.F90 | 11
...work/brianpm/cesm_release/components/pop/source/baroclinic.F90 | 11
...ork/brianpm/cesm_release/components/pop/source/mix_submeso.F90 | 11
...e/components/pop/externals/MARBL/src/marbl_diagnostics_mod.F90 | 10
.../components/pop/externals/MARBL/src/marbl_surface_flux_mod.F90 | 10
...mponents/pop/externals/MARBL/tests/driver_src/marbl_io_mod.F90 | 10
.../brianpm/cesm_release/components/pop/source/hydro_sections.F90 | 9
...rk/brianpm/cesm_release/components/pop/source/vertical_mix.F90 | 9
.../brianpm/cesm_release/components/pop/source/current_meters.F90 | 8
...m/cesm_release/components/pop/source/diags_on_lat_aux_grid.F90 | 8
...work/brianpm/cesm_release/components/pop/source/niw_mixing.F90 | 8
...k/brianpm/cesm_release/components/pop/source/ecosys_driver.F90 | 7
